ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5081,4976,62,43
2,Andhra Pradesh,900805,886978,7213,6614
3,Arunachal Pradesh,16845,16785,56,4
4,Assam,218363,215413,1104,1846
5,Bihar,265268,262238,1574,1456
6,Chandigarh,26733,23523,379,2831
7,Chhattisgarh,344624,318436,4131,22057
8,Dadra and Nagar Haveli and Daman and Diu,3642,3474,2,166
9,Delhi,660611,642166,11016,7429
10,Goa,57839,55591,829,1419
11,Gujarat,305338,288565,4510,12263
12,Haryana,289694,277110,3147,9437
13,Himachal Pradesh,63320,59445,1045,2830
14,Jammu and Kashmir,130587,126304,1990,2293
15,Jharkhand,123508,120141,1113,2254
16,Karnataka,992779,954678,12541,25560
17,Kerala,1121931,1092365,4606,24960
18,Ladakh,10119,9767,130,222
19,Lakshadweep,718,678,1,39
20,Madhya Pradesh,293179,273168,3977,16034
21,Maharashtra,2773436,2377127,54422,341887
22,Manipur,29393,28952,374,67
23,Meghalaya,14056,13861,150,45
24,Mizoram,4473,4434,11,28
25,Nagaland,12233,12134,92,7
26,Odisha,340620,336930,1921,1769
27,Puducherry,41341,39648,682,1011
28,Punjab,236790,206246,6813,23731
29,Rajasthan,332243,321275,2813,8155
30,Sikkim,6233,6050,135,48
31,Tamil Nadu,884094,856548,12700,14846
32,Telangana,307889,301227,1697,4965
33,Tripura,33503,33055,392,56
34,Uttarakhand,100118,96709,1713,1696
35,Uttar Pradesh,615996,598001,8800,9195
36,West Bengal,585933,570303,10327,5303
