ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7592,7450,129,13
2,Andhra Pradesh,2033419,2004786,14030,14603
3,Arunachal Pradesh,53943,53127,271,545
4,Assam,596606,585435,5775,5396
5,Bihar,725852,716128,9658,66
6,Chandigarh,65164,64317,818,29
7,Chhattisgarh,1004957,991048,13559,350
8,Dadra and Nagar Haveli and Daman and Diu,10670,10661,4,5
9,Delhi,1438345,1412858,25083,404
10,Goa,175088,171099,3289,700
11,Gujarat,825655,815424,10082,149
12,Haryana,770688,760545,9808,335
13,Himachal Pradesh,216303,211009,3644,1650
14,Jammu and Kashmir,327296,321532,4415,1349
15,Jharkhand,348096,342853,5133,110
16,Karnataka,2964083,2910626,37537,15920
17,Kerala,4424046,4209746,22987,191313
18,Ladakh,20625,20378,207,40
19,Lakshadweep,10353,10298,51,4
20,Madhya Pradesh,792367,781726,10517,124
21,Maharashtra,6507930,6317070,138277,52583
22,Manipur,117697,113259,1817,2621
23,Meghalaya,78729,75698,1367,1664
24,Mizoram,75470,61247,250,13973
25,Nagaland,30731,29566,646,519
26,Odisha,1017718,1004164,8114,5440
27,Puducherry,125063,122338,1825,900
28,Punjab,601150,584361,16464,325
29,Rajasthan,954226,945168,8954,104
30,Sikkim,30738,29612,379,747
31,Tamil Nadu,2638668,2586786,35246,16636
32,Telangana,662526,653302,3899,5325
33,Tripura,83756,82497,806,453
34,Uttarakhand,343310,335625,7389,296
35,Uttar Pradesh,1709605,1686538,22885,182
36,West Bengal,1558860,1532197,18613,8050
