ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10039,9910,129,0
2,Andhra Pradesh,2319869,2305076,14731,62
3,Arunachal Pradesh,64504,64207,296,1
4,Assam,724225,716235,7986,4
5,Bihar,830702,818403,12256,43
6,Chandigarh,92293,91061,1165,67
7,Chhattisgarh,1152370,1138300,14034,36
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1903189,1874851,26200,2138
10,Goa,245646,241725,3832,89
11,Gujarat,1224893,1213750,10944,199
12,Haryana,1000711,988843,10621,1247
13,Himachal Pradesh,285003,280796,4136,71
14,Jammu and Kashmir,454191,449384,4752,55
15,Jharkhand,435309,429969,5318,22
16,Karnataka,3950378,3908617,40106,1655
17,Kerala,6550042,6476700,69543,3799
18,Ladakh,28260,28028,228,4
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042167,1031170,10735,262
21,Maharashtra,7882476,7732792,147856,1828
22,Manipur,137230,135110,2120,0
23,Meghalaya,93821,92227,1593,1
24,Mizoram,228126,227290,698,138
25,Nagaland,35495,34735,760,0
26,Odisha,1288357,1279083,9126,148
27,Puducherry,165832,163849,1962,21
28,Punjab,760180,742303,17751,126
29,Rajasthan,1285113,1275081,9554,478
30,Sikkim,39165,38709,452,4
31,Tamil Nadu,3454847,3416501,38025,321
32,Telangana,792842,788324,4111,407
33,Tripura,100887,99964,923,0
34,Uttarakhand,437789,429619,7693,477
35,Uttar Pradesh,2078519,2054127,23518,874
36,West Bengal,2019058,1997477,21203,378
