ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340668,2325929,14733,6
3,Arunachal Pradesh,67022,66707,296,19
4,Assam,746138,738084,8035,19
5,Bihar,855115,842677,12314,124
6,Chandigarh,100674,99478,1185,11
7,Chhattisgarh,1187567,1173239,14188,140
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040618,2013893,26658,67
10,Goa,263082,258932,4014,136
11,Gujarat,1291265,1280095,11079,91
12,Haryana,1078806,1067979,10754,73
13,Himachal Pradesh,322634,318259,4238,137
14,Jammu and Kashmir,481969,477135,4792,42
15,Jharkhand,443817,438482,5334,1
16,Karnataka,4088200,4047664,40355,181
17,Kerala,6905488,6831212,71923,2353
18,Ladakh,29579,29345,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056336,1045542,10786,8
21,Maharashtra,8169016,8020034,148550,432
22,Manipur,139973,137806,2149,18
23,Meghalaya,96933,95290,1627,16
24,Mizoram,239387,238603,732,52
25,Nagaland,36022,35237,782,3
26,Odisha,1347989,1338458,9215,316
27,Puducherry,177480,175479,1981,20
28,Punjab,792315,772859,19337,119
29,Rajasthan,1326363,1316532,9732,99
30,Sikkim,44795,44268,500,27
31,Tamil Nadu,3610440,3572274,38079,87
32,Telangana,844191,839972,4111,108
33,Tripura,108244,107256,941,47
34,Uttarakhand,452499,444712,7767,20
35,Uttar Pradesh,2145131,2121118,23700,313
36,West Bengal,2124897,2102266,21551,1080
