ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10741,10612,129,0
2,Andhra Pradesh,2339042,2324292,14733,17
3,Arunachal Pradesh,66885,66589,296,0
4,Assam,746099,738064,8035,0
5,Bihar,851321,838997,12302,22
6,Chandigarh,99328,98142,1181,5
7,Chhattisgarh,1177711,1163532,14145,34
8,Dadra and Nagar Haveli and Daman and Diu,11591,11586,4,1
9,Delhi,2006869,1980224,26516,129
10,Goa,258974,254907,4013,54
11,Gujarat,1277353,1266044,11042,267
12,Haryana,1056466,1045673,10713,80
13,Himachal Pradesh,312532,308297,4211,24
14,Jammu and Kashmir,479337,474531,4785,21
15,Jharkhand,442558,437215,5331,12
16,Karnataka,4070762,4028916,40302,1544
17,Kerala,6825124,6751747,71461,1916
18,Ladakh,29400,29165,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054888,1044085,10776,27
21,Maharashtra,8135135,7985936,148404,795
22,Manipur,139908,137751,2149,8
23,Meghalaya,96775,95147,1624,4
24,Mizoram,238937,238189,726,22
25,Nagaland,35986,35204,782,0
26,Odisha,1336385,1327046,9204,135
27,Puducherry,175478,173491,1975,12
28,Punjab,784107,764757,19289,61
29,Rajasthan,1315103,1305241,9651,211
30,Sikkim,44311,43807,499,5
31,Tamil Nadu,3593818,3555254,38049,515
32,Telangana,840997,836718,4111,168
33,Tripura,108031,107087,940,4
34,Uttarakhand,449268,441480,7751,37
35,Uttar Pradesh,2127976,2104173,23631,172
36,West Bengal,2118404,2096690,21531,183
