ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339085,2324351,14733,1
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851419,839113,12303,3
6,Chandigarh,99361,98180,1181,0
7,Chhattisgarh,1177782,1163632,14146,4
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007428,1980896,26522,10
10,Goa,259134,255106,4013,15
11,Gujarat,1277668,1266613,11046,9
12,Haryana,1056694,1045949,10714,31
13,Himachal Pradesh,312714,308496,4213,5
14,Jammu and Kashmir,479472,474666,4785,21
15,Jharkhand,442574,437243,5331,0
16,Karnataka,4073216,4032774,40309,133
17,Kerala,6830161,6757343,71579,1239
18,Ladakh,29422,29189,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054941,1044161,10777,3
21,Maharashtra,8137296,7988790,148421,85
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35988,35204,782,2
26,Odisha,1336684,1327390,9205,89
27,Puducherry,175747,173758,1975,14
28,Punjab,784388,765081,19289,18
29,Rajasthan,1315594,1305933,9654,7
30,Sikkim,44323,43823,499,1
31,Tamil Nadu,3594732,3556636,38049,47
32,Telangana,841552,837419,4111,22
33,Tripura,108034,107094,940,0
34,Uttarakhand,449466,441703,7753,10
35,Uttar Pradesh,2128189,2104532,23643,14
36,West Bengal,2118787,2097221,21533,33
