ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4742,4611,61,70
2,Andhra Pradesh,870675,857233,7020,6422
3,Arunachal Pradesh,16367,15561,55,751
4,Assam,213505,208967,987,3551
5,Bihar,237006,229883,1287,5836
6,Chandigarh,17828,16613,287,928
7,Chhattisgarh,243997,221690,2956,19351
8,Dadra and Nagar Haveli and Daman and Diu,3340,3326,2,12
9,Delhi,586125,548376,9497,28252
10,Goa,48459,46375,696,1388
11,Gujarat,215819,196992,4049,14778
12,Haryana,240841,223973,2539,14329
13,Himachal Pradesh,43500,34492,708,8300
14,Jammu and Kashmir,112256,105537,1730,4989
15,Jharkhand,109990,107074,978,1938
16,Karnataka,890360,853461,11834,25065
17,Kerala,625767,561874,2358,61535
18,Ladakh,8732,7752,120,860
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,211698,194743,3314,13641
21,Maharashtra,1842587,1710050,47599,84938
22,Manipur,25691,22445,295,2951
23,Meghalaya,12067,11319,118,630
24,Mizoram,3913,3690,6,217
25,Nagaland,11305,10759,65,481
26,Odisha,320394,314665,1760,3969
27,Puducherry,37165,36124,614,427
28,Punjab,154788,142121,4882,7785
29,Rajasthan,276420,249713,2389,24318
30,Sikkim,5147,4677,112,358
31,Tamil Nadu,787554,764854,11762,10938
32,Telangana,272719,262751,1470,8498
33,Tripura,32860,32009,372,479
34,Uttarakhand,76893,70626,1273,4994
35,Uttar Pradesh,551179,520637,7877,22665
36,West Bengal,496522,463849,8628,24045
