ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325934,14733,3
3,Arunachal Pradesh,67032,66717,296,19
4,Assam,746138,738084,8035,19
5,Bihar,855191,842793,12314,84
6,Chandigarh,100680,99483,1185,12
7,Chhattisgarh,1187610,1173316,14188,106
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040664,2013952,26659,53
10,Goa,263131,259025,4014,92
11,Gujarat,1291286,1280137,11079,70
12,Haryana,1078827,1068013,10754,60
13,Himachal Pradesh,322682,318357,4238,87
14,Jammu and Kashmir,481982,477160,4792,30
15,Jharkhand,443820,438482,5334,4
16,Karnataka,4088296,4047807,40355,134
17,Kerala,6905951,6832106,71927,1918
18,Ladakh,29581,29346,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056340,1045547,10786,7
21,Maharashtra,8169188,8020337,148552,299
22,Manipur,139973,137806,2149,18
23,Meghalaya,96935,95297,1627,11
24,Mizoram,239406,238625,733,48
25,Nagaland,36025,35237,782,6
26,Odisha,1348060,1338652,9215,193
27,Puducherry,177502,175495,1981,26
28,Punjab,792339,772939,19337,63
29,Rajasthan,1326400,1316609,9734,57
30,Sikkim,44813,44292,500,21
31,Tamil Nadu,3610486,3572325,38080,81
32,Telangana,844225,840041,4111,73
33,Tripura,108252,107274,941,37
34,Uttarakhand,452515,444730,7767,18
35,Uttar Pradesh,2145261,2121267,23701,293
36,West Bengal,2125020,2102706,21551,763
