ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855266,842948,12314,4
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173504,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040863,2014189,26666,8
10,Goa,263338,259320,4014,4
11,Gujarat,1291373,1280291,11079,3
12,Haryana,1078890,1068112,10755,23
13,Himachal Pradesh,322892,318645,4241,6
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088742,4048376,40357,9
17,Kerala,6907184,6834232,71947,1005
18,Ladakh,29600,29364,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170517,8021816,148557,144
22,Manipur,140034,137884,2149,1
23,Meghalaya,96973,95341,1628,4
24,Mizoram,239559,238825,734,0
25,Nagaland,36032,35250,782,0
26,Odisha,1348343,1339122,9215,6
27,Puducherry,177545,175564,1981,0
28,Punjab,792411,773071,19338,2
29,Rajasthan,1326463,1316726,9736,1
30,Sikkim,44913,44409,500,4
31,Tamil Nadu,3610642,3572556,38081,5
32,Telangana,844414,840296,4111,7
33,Tripura,108480,107535,942,3
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145416,2121650,23709,57
36,West Bengal,2126100,2104362,21555,183
