ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340677,2325943,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746164,738129,8035,0
5,Bihar,855267,842953,12314,0
6,Chandigarh,100697,99512,1185,0
7,Chhattisgarh,1187697,1173507,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041099,2014421,26666,12
10,Goa,263371,259354,4014,3
11,Gujarat,1291434,1280343,11079,12
12,Haryana,1078957,1068177,10779,1
13,Himachal Pradesh,322942,318697,4245,0
14,Jammu and Kashmir,482034,477242,4792,0
15,Jharkhand,443831,438497,5334,0
16,Karnataka,4088896,4048531,40359,6
17,Kerala,6907394,6835328,72043,23
18,Ladakh,29603,29372,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056554,1045767,10786,1
21,Maharashtra,8171890,8023269,148562,59
22,Manipur,140034,137885,2149,0
23,Meghalaya,96989,95361,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348379,1339163,9215,1
27,Puducherry,177548,175567,1981,0
28,Punjab,793669,773100,20569,0
29,Rajasthan,1326466,1316730,9736,0
30,Sikkim,44931,44428,501,2
31,Tamil Nadu,3610717,3572624,38081,12
32,Telangana,844472,840358,4111,3
33,Tripura,108495,107553,942,0
34,Uttarakhand,452587,444818,7768,1
35,Uttar Pradesh,2145486,2121715,23713,58
36,West Bengal,2126514,2104880,21555,79
