ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340956,2326151,14733,72
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746180,738139,8036,5
5,Bihar,855317,842991,12315,11
6,Chandigarh,100704,99517,1185,2
7,Chhattisgarh,1187985,1173684,14193,108
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041306,2014605,26670,31
10,Goa,263566,259526,4014,26
11,Gujarat,1291734,1280571,11082,81
12,Haryana,1079038,1068244,10780,14
13,Himachal Pradesh,322958,318706,4246,6
14,Jammu and Kashmir,482061,477258,4793,10
15,Jharkhand,443853,438516,5337,0
16,Karnataka,4093598,4052217,40387,994
17,Kerala,6917154,6844607,72089,458
18,Ladakh,29617,29384,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056626,1045821,10786,19
21,Maharashtra,8174243,8024897,148573,773
22,Manipur,140036,137887,2149,0
23,Meghalaya,96990,95362,1628,0
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348457,1339217,9215,25
27,Puducherry,177641,175655,1982,4
28,Punjab,793705,773122,20571,12
29,Rajasthan,1326609,1316819,9737,53
30,Sikkim,44934,44431,501,2
31,Tamil Nadu,3611448,3573244,38086,118
32,Telangana,844669,840519,4111,39
33,Tripura,108512,107553,943,16
34,Uttarakhand,452591,444822,7768,1
35,Uttar Pradesh,2145582,2121839,23718,25
36,West Bengal,2126896,2105009,21556,331
