ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,48,37,0,11
2,Andhra Pradesh,8999,4331,106,4562
3,Arunachal Pradesh,135,15,0,120
4,Assam,5388,3360,9,2019
5,Bihar,7612,5580,53,1979
6,Chandigarh,406,316,6,84
7,Chhattisgarh,2275,1447,11,817
8,Dadra and Nagar Haveli and Daman and Diu,88,26,0,62
9,Delhi,59746,33013,2175,24558
10,Goa,754,129,0,625
11,Gujarat,27260,19349,1663,6248
12,Haryana,10635,5557,160,4918
13,Himachal Pradesh,673,425,8,240
14,Jammu and Kashmir,5956,3382,82,2492
15,Jharkhand,2073,1406,11,656
16,Karnataka,9150,5618,137,3395
17,Kerala,3172,1661,21,1490
18,Ladakh,837,134,1,702
19,Madhya Pradesh,11903,9015,515,2373
20,Maharashtra,132075,65744,6170,60161
21,Manipur,841,250,0,591
22,Meghalaya,44,33,1,10
23,Mizoram,141,9,0,132
24,Nagaland,211,141,0,70
25,Odisha,5160,3720,14,1426
26,Puducherry,366,140,8,218
27,Punjab,4074,2700,99,1275
28,Rajasthan,14930,11597,349,2984
29,Sikkim,78,25,0,53
30,Tamil Nadu,59377,32754,757,25866
31,Telangana,7802,3731,210,3861
32,Tripura,1221,759,1,461
33,Uttarakhand,2344,1500,27,817
34,Uttar Pradesh,17731,10995,550,6186
35,West Bengal,13945,8297,555,5093
