ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4994,4928,62,4
2,Andhra Pradesh,887836,879405,7153,1278
3,Arunachal Pradesh,16828,16759,56,13
4,Assam,217141,214178,1082,1881
5,Bihar,259563,257169,1501,893
6,Chandigarh,20925,20426,334,165
7,Chhattisgarh,305367,297339,3701,4327
8,Dadra and Nagar Haveli and Daman and Diu,3398,3390,2,6
9,Delhi,635096,622882,10853,1361
10,Goa,53409,51891,768,750
11,Gujarat,261540,253703,4387,3450
12,Haryana,267897,263764,3018,1115
13,Himachal Pradesh,57536,56167,979,390
14,Jammu and Kashmir,124506,121822,1936,748
15,Jharkhand,118692,117067,1072,553
16,Karnataka,939387,921122,12217,6048
17,Kerala,929178,854206,3743,71229
18,Ladakh,9720,9523,130,67
19,Lakshadweep,87,49,0,38
20,Madhya Pradesh,255112,248637,3810,2665
21,Maharashtra,2026399,1929005,51082,46312
22,Manipur,29068,28553,371,144
23,Meghalaya,13764,13550,146,68
24,Mizoram,4372,4330,9,33
25,Nagaland,12094,11950,88,56
26,Odisha,335072,332103,1906,1063
27,Puducherry,39068,38135,648,285
28,Punjab,173276,165533,5615,2128
29,Rajasthan,317491,312564,2766,2161
30,Sikkim,6090,5870,134,86
31,Tamil Nadu,838340,821430,12356,4554
32,Telangana,294587,290894,1601,2092
33,Tripura,33351,32941,391,19
34,Uttarakhand,96129,93310,1644,1175
35,Uttar Pradesh,600299,586116,8658,5525
36,West Bengal,569998,554272,10173,5553
