ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,6426,6149,78,199
2,Andhra Pradesh,1322934,1118933,8899,195102
3,Arunachal Pradesh,20575,18583,68,1924
4,Assam,304429,261980,1838,40611
5,Bihar,612570,507041,3429,102100
6,Chandigarh,51857,42647,585,8625
7,Chhattisgarh,873060,740283,10941,121836
8,Dadra and Nagar Haveli and Daman and Diu,9021,7914,4,1103
9,Delhi,1348699,1244880,20010,83809
10,Goa,124774,90134,1804,32836
11,Gujarat,703594,563133,8629,131832
12,Haryana,640252,525345,5910,108997
13,Himachal Pradesh,140759,102525,2002,36232
14,Jammu and Kashmir,224898,171350,2847,50701
15,Jharkhand,296895,238277,4085,54533
16,Karnataka,2013193,1405869,19852,587472
17,Kerala,1967405,1537138,5958,424309
18,Ladakh,15564,13955,157,1452
19,Lakshadweep,3982,2980,10,992
20,Madhya Pradesh,691232,573271,6595,111366
21,Maharashtra,5179929,4541391,77191,561347
22,Manipur,36370,30880,509,4981
23,Meghalaya,20579,17040,242,3297
24,Mizoram,8035,6002,23,2010
25,Nagaland,16552,13315,156,3081
26,Odisha,554666,465133,2215,87318
27,Puducherry,75024,59177,1018,14829
28,Punjab,459268,371494,10918,76856
29,Rajasthan,789274,577550,5994,205730
30,Sikkim,10165,7249,177,2739
31,Tamil Nadu,1438509,1260150,16178,162181
32,Telangana,506988,444049,2803,60136
33,Tripura,38574,34819,422,3333
34,Uttarakhand,256934,176420,4014,76500
35,Uttar Pradesh,1545212,1313112,16043,216057
36,West Bengal,1032740,892474,12593,127673
