ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10618,129,0
2,Andhra Pradesh,2339077,2324336,14733,8
3,Arunachal Pradesh,66891,66594,296,1
4,Assam,746100,738065,8035,0
5,Bihar,851404,839098,12303,3
6,Chandigarh,99355,98170,1181,4
7,Chhattisgarh,1177760,1163612,14146,2
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007289,1980746,26522,21
10,Goa,259097,255070,4013,14
11,Gujarat,1277608,1266533,11043,32
12,Haryana,1056643,1045888,10714,41
13,Himachal Pradesh,312679,308443,4213,23
14,Jammu and Kashmir,479439,474632,4785,22
15,Jharkhand,442574,437240,5331,3
16,Karnataka,4072317,4031805,40308,204
17,Kerala,6828929,6756016,71567,1346
18,Ladakh,29416,29181,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054931,1044148,10777,6
21,Maharashtra,8136820,7988275,148418,127
22,Manipur,139924,137774,2149,1
23,Meghalaya,96785,95160,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336579,1327283,9205,91
27,Puducherry,175561,173548,1975,38
28,Punjab,784261,764933,19289,39
29,Rajasthan,1315552,1305839,9653,60
30,Sikkim,44320,43820,499,1
31,Tamil Nadu,3594515,3556407,38049,59
32,Telangana,841426,837260,4111,55
33,Tripura,108034,107094,940,0
34,Uttarakhand,449422,441636,7753,33
35,Uttar Pradesh,2128145,2104485,23634,26
36,West Bengal,2118659,2097073,21532,54
