ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,250,155,0,95
2,Arunachal Pradesh,3,3,0,0
3,Assam,43,18,0,25
4,Bihar,98,60,0,38
5,Chandigarh,5,3,0,2
6,Chhattisgarh,107,55,1,51
7,Delhi,2940,2279,12,649
8,Goa,25,19,0,6
9,Gujarat,2809,1374,2,1433
10,Haryana,332,241,0,91
11,Himachal Pradesh,3,3,0,0
12,Jammu and Kashmir,33,18,0,15
13,Jharkhand,43,11,1,31
14,Karnataka,1781,1179,11,591
15,Kerala,6664,4709,35,1920
16,Ladakh,4,0,0,4
17,Madhya Pradesh,200,62,4,134
18,Maharashtra,2007,1439,28,540
19,Manipur,13,0,0,13
20,Mizoram,2,2,0,0
21,Odisha,107,57,0,50
22,Puducherry,115,106,0,9
23,Punjab,71,42,2,27
24,Rajasthan,427,203,2,222
25,Sikkim,111,53,0,58
26,Tamil Nadu,869,642,7,220
27,Telangana,24,14,0,10
28,Tripura,3,1,0,2
29,Uttarakhand,55,49,0,6
30,Uttar Pradesh,672,395,2,275
31,West Bengal,1160,412,1,747
