ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,2306,1128,24,1154
2,Andhra Pradesh,281817,191117,2562,88138
3,Arunachal Pradesh,2658,1771,5,882
4,Assam,75558,53286,182,22090
5,Bihar,101551,68510,450,32591
6,Chandigarh,2009,1118,28,863
7,Chhattisgarh,14987,10046,134,4807
8,Dadra and Nagar Haveli and Daman and Diu,1843,1384,2,457
9,Delhi,151928,136251,4188,11489
10,Goa,11339,7488,98,3753
11,Gujarat,77559,60553,2765,14241
12,Haryana,46410,38939,528,6943
13,Himachal Pradesh,3993,2632,19,1342
14,Jammu and Kashmir,28021,20676,527,6818
15,Jharkhand,22389,14024,228,8137
16,Karnataka,219926,134811,3831,81284
17,Kerala,42885,27795,146,14944
18,Ladakh,1909,1307,10,592
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,44433,33353,1094,9986
21,Maharashtra,584754,408286,19749,156719
22,Manipur,4390,2438,13,1939
23,Meghalaya,1292,596,6,690
24,Mizoram,777,356,0,421
25,Nagaland,3340,1321,8,2011
26,Odisha,57126,40727,333,16066
27,Puducherry,7354,4224,106,3024
28,Punjab,30041,18863,771,10407
29,Rajasthan,59979,45254,862,13863
30,Sikkim,1148,661,1,486
31,Tamil Nadu,332105,272251,5641,54213
32,Telangana,91361,68126,693,22542
33,Tripura,7061,5151,55,1855
34,Uttarakhand,11940,7748,151,4041
35,Uttar Pradesh,150061,96231,2393,51437
36,West Bengal,113432,83836,2377,27219
