ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,2680,1638,31,1011
2,Andhra Pradesh,325396,235218,3001,87177
3,Arunachal Pradesh,3066,2093,5,968
4,Assam,86052,63120,221,22711
5,Bihar,114941,87660,492,26789
6,Chandigarh,2515,1390,31,1094
7,Chhattisgarh,18501,11739,168,6594
8,Dadra and Nagar Haveli and Daman and Diu,2030,1627,2,401
9,Delhi,157354,141826,4257,11271
10,Goa,13099,9063,126,3910
11,Gujarat,83107,65946,2853,14308
12,Haryana,50926,42793,578,7555
13,Himachal Pradesh,4538,3085,23,1430
14,Jammu and Kashmir,30717,23225,578,6914
15,Jharkhand,26753,17057,286,9410
16,Karnataka,256975,170381,4429,82165
17,Kerala,52199,33824,191,18184
18,Ladakh,2077,1436,18,623
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,49493,37540,1171,10782
21,Maharashtra,643289,459124,21359,162806
22,Manipur,4925,3002,18,1905
23,Meghalaya,1661,730,6,925
24,Mizoram,895,402,0,493
25,Nagaland,3583,1921,8,1654
26,Odisha,70020,48577,380,21063
27,Puducherry,9292,5634,137,3521
28,Punjab,37824,23037,957,13830
29,Rajasthan,66619,51190,921,14508
30,Sikkim,1290,827,3,460
31,Tamil Nadu,361435,301913,6239,53283
32,Telangana,99391,76967,737,21687
33,Tripura,8091,5649,69,2373
34,Uttarakhand,13636,9433,187,4016
35,Uttar Pradesh,172334,121090,2733,48511
36,West Bengal,129119,98789,2634,27696
