ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,44,33,0,11
2,Andhra Pradesh,7518,3789,92,3637
3,Arunachal Pradesh,103,10,0,93
4,Assam,4777,2654,9,2114
5,Bihar,7025,5056,44,1925
6,Chandigarh,374,306,6,62
7,Chhattisgarh,1946,1228,10,708
8,Dadra and Nagar Haveli and Daman and Diu,58,13,0,45
9,Delhi,49979,21341,1969,26669
10,Goa,705,109,0,596
11,Gujarat,25601,17819,1591,6191
12,Haryana,9218,4556,134,4528
13,Himachal Pradesh,595,382,8,205
14,Jammu and Kashmir,5555,3144,71,2340
15,Jharkhand,1920,1198,11,711
16,Karnataka,7944,4983,114,2847
17,Kerala,2794,1415,21,1358
18,Ladakh,687,95,1,591
19,Madhya Pradesh,11426,8632,486,2308
20,Maharashtra,120504,60838,5751,53915
21,Manipur,606,199,0,407
22,Meghalaya,44,30,1,13
23,Mizoram,130,1,0,129
24,Nagaland,193,103,0,90
25,Odisha,4512,3144,11,1357
26,Puducherry,271,109,7,155
27,Punjab,3615,2570,83,962
28,Rajasthan,13857,10742,323,2792
29,Sikkim,70,5,0,65
30,Tamil Nadu,52334,28641,625,23068
31,Telangana,6027,3301,195,2531
32,Tripura,1155,639,1,515
33,Uttarakhand,2102,1386,26,690
34,Uttar Pradesh,15181,9239,465,5477
35,West Bengal,12735,7001,518,5216
