ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341093,2326358,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746231,738193,8037,1
5,Bihar,855630,843294,12315,21
6,Chandigarh,100740,99551,1186,3
7,Chhattisgarh,1188543,1174333,14201,9
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042805,2016007,26689,109
10,Goa,263620,259600,4014,6
11,Gujarat,1292363,1281214,11096,53
12,Haryana,1079153,1068367,10782,4
13,Himachal Pradesh,323055,318801,4246,8
14,Jammu and Kashmir,482187,477392,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096427,4055966,40400,61
17,Kerala,6917630,6845515,72104,11
18,Ladakh,29661,29406,231,24
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056728,1045930,10786,12
21,Maharashtra,8176955,8028200,148595,160
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95365,1628,1
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348615,1339395,9215,5
27,Puducherry,177711,175727,1982,2
28,Punjab,793846,773243,20583,20
29,Rajasthan,1327388,1317481,9746,161
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611648,3573537,38086,25
32,Telangana,844846,840722,4111,13
33,Tripura,108565,107622,943,0
34,Uttarakhand,452707,444916,7776,15
35,Uttar Pradesh,2146001,2122218,23723,60
36,West Bengal,2127610,2106026,21558,26
