ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3223,2823,48,352
2,Andhra Pradesh,465730,358009,4200,103521
3,Arunachal Pradesh,4574,3167,7,1400
4,Assam,118333,90700,330,27303
5,Bihar,142967,124976,672,17319
6,Chandigarh,5065,2883,63,2119
7,Chhattisgarh,37967,18950,315,18702
8,Dadra and Nagar Haveli and Daman and Diu,2450,2154,2,294
9,Delhi,182306,160114,4500,17692
10,Goa,19355,14361,212,4782
11,Gujarat,100213,81055,3062,16096
12,Haryana,70099,55889,740,13470
13,Himachal Pradesh,6615,4859,48,1708
14,Jammu and Kashmir,39943,30759,743,8441
15,Jharkhand,46480,30886,444,15150
16,Karnataka,370206,268035,6054,96117
17,Kerala,79625,57728,315,21582
18,Ladakh,2840,2039,35,766
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,68586,52215,1483,14888
21,Maharashtra,843844,612484,25586,205774
22,Manipur,6609,4774,32,1803
23,Meghalaya,2626,1393,13,1220
24,Mizoram,1040,671,0,369
25,Nagaland,4066,3324,9,733
26,Odisha,113411,87351,522,25538
27,Puducherry,15581,10279,260,5042
28,Punjab,58515,41271,1690,15554
29,Rajasthan,86227,71220,1095,13912
30,Sikkim,1738,1304,4,430
31,Tamil Nadu,445851,386173,7608,52070
32,Telangana,135884,102024,866,32994
33,Tripura,13816,8212,129,5475
34,Uttarakhand,22180,15009,300,6871
35,Uttar Pradesh,247101,185812,3691,57598
36,West Bengal,171681,144248,3394,24039
