ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746159,738119,8035,5
5,Bihar,855267,842952,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187695,1173505,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040920,2014248,26666,6
10,Goa,263352,259331,4014,7
11,Gujarat,1291385,1280300,11079,6
12,Haryana,1078884,1068125,10755,4
13,Himachal Pradesh,322910,318663,4241,6
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443827,438492,5334,1
16,Karnataka,4088780,4048405,40358,17
17,Kerala,6907259,6835188,72042,29
18,Ladakh,29602,29371,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8171201,8022386,148560,255
22,Manipur,140034,137885,2149,0
23,Meghalaya,96984,95352,1628,4
24,Mizoram,239561,238826,734,1
25,Nagaland,36033,35251,782,0
26,Odisha,1348358,1339137,9215,6
27,Puducherry,177547,175566,1981,0
28,Punjab,792416,773076,19338,2
29,Rajasthan,1326465,1316727,9736,2
30,Sikkim,44927,44423,501,3
31,Tamil Nadu,3610661,3572574,38081,6
32,Telangana,844435,840317,4111,7
33,Tripura,108493,107550,942,1
34,Uttarakhand,452572,444803,7768,1
35,Uttar Pradesh,2145436,2121666,23712,58
36,West Bengal,2126307,2104639,21555,113
