ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,5190,5040,62,88
2,Andhra Pradesh,925401,897147,7300,20954
3,Arunachal Pradesh,16882,16790,56,36
4,Assam,220310,215943,1118,3249
5,Bihar,283229,266923,1610,14696
6,Chandigarh,30743,27037,399,3307
7,Chhattisgarh,443297,348121,4899,90277
8,Dadra and Nagar Haveli and Daman and Diu,4083,3687,2,394
9,Delhi,725197,679573,11283,34341
10,Goa,62304,57134,848,4322
11,Gujarat,347495,315127,4800,27568
12,Haryana,316881,292632,3268,20981
13,Himachal Pradesh,69686,63202,1115,5369
14,Jammu and Kashmir,138390,129021,2034,7335
15,Jharkhand,139384,124238,1213,13933
16,Karnataka,1065290,983157,12889,69244
17,Kerala,1167190,1117700,4783,44707
18,Ladakh,10780,10037,131,612
19,Lakshadweep,799,736,1,62
20,Madhya Pradesh,338145,298645,4184,35316
21,Maharashtra,3407245,2782161,57987,567097
22,Manipur,29496,29013,376,107
23,Meghalaya,14273,13933,151,189
24,Mizoram,4619,4464,12,143
25,Nagaland,12405,12155,93,157
26,Odisha,349561,340062,1926,7573
27,Puducherry,44043,41036,691,2316
28,Punjab,272772,237391,7507,27874
29,Rajasthan,363793,328881,2926,31986
30,Sikkim,6405,6100,136,169
31,Tamil Nadu,933434,878571,12908,41955
32,Telangana,329529,305900,1765,21864
33,Tripura,33743,33106,394,243
34,Uttarakhand,108812,99729,1760,7323
35,Uttar Pradesh,692015,611622,9152,71241
36,West Bengal,614896,580515,10400,23981
