ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10747,10613,129,5
2,Andhra Pradesh,2339071,2324334,14733,4
3,Arunachal Pradesh,66891,66594,296,1
4,Assam,746100,738065,8035,0
5,Bihar,851400,839081,12302,17
6,Chandigarh,99351,98165,1181,5
7,Chhattisgarh,1177759,1163603,14146,10
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007244,1980689,26521,34
10,Goa,259086,255058,4013,15
11,Gujarat,1277586,1266504,11043,39
12,Haryana,1056623,1045867,10714,42
13,Himachal Pradesh,312657,308427,4213,17
14,Jammu and Kashmir,479427,474619,4785,23
15,Jharkhand,442572,437238,5331,3
16,Karnataka,4072110,4031494,40308,308
17,Kerala,6828609,6755632,71558,1419
18,Ladakh,29412,29181,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054920,1044139,10776,5
21,Maharashtra,8136709,7988156,148417,136
22,Manipur,139924,137773,2149,2
23,Meghalaya,96784,95159,1624,1
24,Mizoram,238964,238238,726,0
25,Nagaland,35986,35204,782,0
26,Odisha,1336567,1327276,9205,86
27,Puducherry,175526,173532,1975,19
28,Punjab,784228,764913,19289,26
29,Rajasthan,1315507,1305794,9653,60
30,Sikkim,44319,43820,499,0
31,Tamil Nadu,3594466,3556328,38049,89
32,Telangana,841379,837201,4111,67
33,Tripura,108034,107094,940,0
34,Uttarakhand,449405,441620,7752,33
35,Uttar Pradesh,2128128,2104449,23633,46
36,West Bengal,2118634,2097044,21532,58
