ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340976,2326194,14733,49
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746206,738144,8036,26
5,Bihar,855340,843004,12315,21
6,Chandigarh,100705,99518,1185,2
7,Chhattisgarh,1188043,1173759,14193,91
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041330,2014637,26670,23
10,Goa,263570,259549,4014,7
11,Gujarat,1291779,1280632,11083,64
12,Haryana,1079047,1068257,10780,10
13,Himachal Pradesh,322963,318711,4246,6
14,Jammu and Kashmir,482062,477263,4793,6
15,Jharkhand,443856,438516,5337,3
16,Karnataka,4094041,4052979,40390,672
17,Kerala,6917310,6845000,72091,219
18,Ladakh,29617,29385,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056633,1045836,10786,11
21,Maharashtra,8174572,8025432,148578,562
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95362,1628,1
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348469,1339228,9215,26
27,Puducherry,177649,175659,1982,8
28,Punjab,793711,773126,20571,14
29,Rajasthan,1326622,1316859,9737,26
30,Sikkim,44935,44433,501,1
31,Tamil Nadu,3611482,3573335,38086,61
32,Telangana,844689,840547,4111,31
33,Tripura,108528,107564,943,21
34,Uttarakhand,452593,444823,7768,2
35,Uttar Pradesh,2145585,2121852,23718,15
36,West Bengal,2127036,2105020,21556,460
