ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,38,33,0,5
2,Andhra Pradesh,6163,3314,84,2765
3,Arunachal Pradesh,91,7,0,84
4,Assam,4049,1960,8,2081
5,Bihar,6470,4170,39,2261
6,Chandigarh,352,293,5,54
7,Chhattisgarh,1662,763,8,891
8,Dadra and Nagar Haveli and Daman and Diu,36,2,0,34
9,Delhi,41182,15823,1327,24032
10,Goa,564,74,0,490
11,Gujarat,23544,16325,1477,5742
12,Haryana,7208,3003,88,4117
13,Himachal Pradesh,518,337,7,174
14,Jammu and Kashmir,5041,2389,59,2593
15,Jharkhand,1745,905,8,832
16,Karnataka,7000,3955,86,2959
17,Kerala,2461,1102,19,1340
18,Ladakh,549,80,1,468
19,Madhya Pradesh,10802,7677,459,2666
20,Maharashtra,107958,50978,3950,53030
21,Manipur,458,91,0,367
22,Meghalaya,44,25,1,18
23,Mizoram,112,1,0,111
24,Nagaland,168,88,0,80
25,Odisha,3909,2708,11,1190
26,Puducherry,194,91,5,98
27,Punjab,3140,2356,67,717
28,Rajasthan,12694,9566,292,2836
29,Sikkim,68,4,0,64
30,Tamil Nadu,44661,24547,435,19679
31,Telangana,4974,2377,185,2412
32,Tripura,1076,315,1,760
33,Uttarakhand,1819,1111,24,684
34,Uttar Pradesh,13615,8268,399,4948
35,West Bengal,11087,5060,475,5552
