ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339254,2324407,14733,114
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746104,738065,8035,4
5,Bihar,851496,839151,12303,42
6,Chandigarh,99533,98240,1183,110
7,Chhattisgarh,1177948,1163688,14147,113
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2010741,1982816,26530,1395
10,Goa,260169,255475,4014,680
11,Gujarat,1282875,1269488,11055,2332
12,Haryana,1058007,1046545,10715,747
13,Himachal Pradesh,314707,309272,4217,1218
14,Jammu and Kashmir,479760,474827,4785,148
15,Jharkhand,442636,437272,5332,32
16,Karnataka,4077920,4036185,40325,1410
17,Kerala,6838565,6761300,71629,5636
18,Ladakh,29461,29202,231,28
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1055147,1044288,10777,82
21,Maharashtra,8145342,7993410,148444,3488
22,Manipur,139926,137775,2149,2
23,Meghalaya,96792,95166,1625,1
24,Mizoram,238970,238243,726,1
25,Nagaland,35988,35206,782,0
26,Odisha,1337007,1327592,9205,210
27,Puducherry,176096,174038,1976,82
28,Punjab,785102,765435,19291,376
29,Rajasthan,1316146,1306264,9663,219
30,Sikkim,44359,43838,500,21
31,Tamil Nadu,3597118,3558159,38050,909
32,Telangana,842539,838284,4111,144
33,Tripura,108034,107094,940,0
34,Uttarakhand,449671,441868,7755,48
35,Uttar Pradesh,2129126,2104990,23650,486
36,West Bengal,2119059,2097385,21533,141
