ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855263,842947,12314,2
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173501,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040854,2014180,26666,8
10,Goa,263338,259320,4014,4
11,Gujarat,1291372,1280290,11079,3
12,Haryana,1078890,1068112,10755,23
13,Himachal Pradesh,322892,318641,4241,10
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088733,4048365,40357,11
17,Kerala,6907173,6834219,71947,1007
18,Ladakh,29597,29360,231,6
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170432,8021764,148557,111
22,Manipur,140033,137883,2149,1
23,Meghalaya,96971,95341,1628,2
24,Mizoram,239559,238825,734,0
25,Nagaland,36032,35250,782,0
26,Odisha,1348342,1339119,9215,8
27,Puducherry,177545,175564,1981,0
28,Punjab,792410,773071,19338,1
29,Rajasthan,1326462,1316726,9736,0
30,Sikkim,44910,44406,500,4
31,Tamil Nadu,3610638,3572552,38081,5
32,Telangana,844413,840292,4111,10
33,Tripura,108477,107529,942,6
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145416,2121650,23709,57
36,West Bengal,2126051,2104311,21554,186
