ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7549,7419,129,1
2,Andhra Pradesh,1995669,1965657,13671,16341
3,Arunachal Pradesh,51655,49640,252,1763
4,Assam,581398,567113,5513,8772
5,Bihar,725518,715665,9649,204
6,Chandigarh,62035,61182,811,42
7,Chhattisgarh,1003870,989284,13549,1037
8,Dadra and Nagar Haveli and Daman and Diu,10657,10649,4,4
9,Delhi,1437156,1411612,25073,471
10,Goa,172683,168622,3177,884
11,Gujarat,825213,814956,10078,179
12,Haryana,770245,759924,9661,660
13,Himachal Pradesh,210719,204457,3557,2705
14,Jammu and Kashmir,323582,318025,4399,1158
15,Jharkhand,347635,342286,5132,217
16,Karnataka,2931827,2873281,37039,21507
17,Kerala,3724030,3529465,18870,175695
18,Ladakh,20466,20178,207,81
19,Lakshadweep,10295,10210,51,34
20,Madhya Pradesh,792054,781444,10515,95
21,Maharashtra,6401213,6201168,135255,64790
22,Manipur,108948,101505,1722,5721
23,Meghalaya,72412,67581,1240,3591
24,Mizoram,49950,40681,185,9084
25,Nagaland,29274,27579,607,1088
26,Odisha,996153,980471,7021,8661
27,Puducherry,122391,119730,1805,856
28,Punjab,600008,583120,16345,543
29,Rajasthan,953960,944843,8954,163
30,Sikkim,28830,26485,363,1982
31,Tamil Nadu,2592436,2537632,34579,20225
32,Telangana,653202,642416,3847,6939
33,Tripura,81584,79366,782,1436
34,Uttarakhand,342637,334934,7373,330
35,Uttar Pradesh,1708991,1685785,22786,420
36,West Bengal,1539612,1511558,18318,9736
