ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341090,2326356,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746230,738193,8037,0
5,Bihar,855601,843248,12315,38
6,Chandigarh,100737,99546,1186,5
7,Chhattisgarh,1188531,1174301,14200,30
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042660,2015839,26689,132
10,Goa,263616,259591,4014,11
11,Gujarat,1292312,1281149,11095,68
12,Haryana,1079147,1068358,10781,8
13,Himachal Pradesh,323046,318795,4246,5
14,Jammu and Kashmir,482185,477389,4793,3
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096340,4055877,40399,64
17,Kerala,6917615,6845499,72104,12
18,Ladakh,29637,29401,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056714,1045914,10786,14
21,Maharashtra,8176795,8027955,148593,247
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95365,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348610,1339388,9215,7
27,Puducherry,177707,175722,1982,3
28,Punjab,793824,773228,20583,13
29,Rajasthan,1327286,1317358,9746,182
30,Sikkim,44949,44447,501,1
31,Tamil Nadu,3611623,3573518,38086,19
32,Telangana,844833,840712,4111,10
33,Tripura,108565,107622,943,0
34,Uttarakhand,452678,444892,7772,14
35,Uttar Pradesh,2145967,2122160,23723,84
36,West Bengal,2127589,2106005,21558,26
