ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10046,9915,129,2
2,Andhra Pradesh,2319943,2305163,14731,49
3,Arunachal Pradesh,64506,64208,296,2
4,Assam,724230,716237,7986,7
5,Bihar,830782,818484,12256,42
6,Chandigarh,92461,91171,1165,125
7,Chhattisgarh,1152468,1138374,14034,60
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1907264,1879487,26210,1567
10,Goa,245849,241868,3832,149
11,Gujarat,1225242,1214069,10944,229
12,Haryana,1002928,991451,10621,856
13,Himachal Pradesh,285066,280881,4136,49
14,Jammu and Kashmir,454255,449447,4752,56
15,Jharkhand,435348,430001,5319,28
16,Karnataka,3952280,3910172,40107,2001
17,Kerala,6558253,6482250,69747,6256
18,Ladakh,28268,28033,228,7
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042618,1031604,10736,278
21,Maharashtra,7888167,7736275,147860,4032
22,Manipur,137240,135111,2120,9
23,Meghalaya,93826,92229,1593,4
24,Mizoram,228352,227530,698,124
25,Nagaland,35497,34736,760,1
26,Odisha,1288454,1279205,9126,123
27,Puducherry,165870,163883,1962,25
28,Punjab,760370,742494,17752,124
29,Rajasthan,1285829,1275757,9557,515
30,Sikkim,39165,38713,452,0
31,Tamil Nadu,3455613,3416959,38025,629
32,Telangana,793352,788760,4111,481
33,Tripura,100887,99964,923,0
34,Uttarakhand,437904,429739,7693,472
35,Uttar Pradesh,2079924,2055554,23520,850
36,West Bengal,2019444,1997883,21204,357
