ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,322,322,0,0
2,Arunachal Pradesh,3,3,0,0
3,Assam,183,180,0,3
4,Bihar,143,142,0,1
5,Chandigarh,17,17,0,0
6,Chhattisgarh,237,224,5,8
7,Delhi,4042,4006,21,15
8,Goa,29,29,0,0
9,Gujarat,3667,3623,2,42
10,Haryana,644,621,4,19
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,121,104,1,16
13,Jharkhand,82,81,1,0
14,Karnataka,2944,2916,11,17
15,Kerala,8716,8614,52,50
16,Ladakh,5,5,0,0
17,Madhya Pradesh,348,334,10,4
18,Maharashtra,2681,2605,42,34
19,Manipur,333,324,0,9
20,Meghalaya,1,1,0,0
21,Mizoram,12,11,0,1
22,Nagaland,3,3,0,0
23,Odisha,169,165,0,4
24,Puducherry,125,125,0,0
25,Punjab,240,223,4,13
26,Rajasthan,813,779,3,31
27,Sikkim,272,252,0,20
28,Tamil Nadu,1176,1153,7,16
29,Telangana,33,33,0,0
30,Tripura,31,31,0,0
31,Uttarakhand,112,110,0,2
32,Uttar Pradesh,1084,1063,2,19
33,West Bengal,1167,1125,1,41
