ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,3050,2444,42,564
2,Andhra Pradesh,403616,303711,3714,96191
3,Arunachal Pradesh,3745,2709,5,1031
4,Assam,101367,81070,286,20011
5,Bihar,131057,112452,558,18047
6,Chandigarh,3724,2107,45,1572
7,Chhattisgarh,27233,15109,251,11873
8,Dadra and Nagar Haveli and Daman and Diu,2290,1960,2,328
9,Delhi,169412,151473,4389,13550
10,Goa,16006,12296,175,3535
11,Gujarat,92452,74525,2976,14951
12,Haryana,60596,49710,661,10225
13,Himachal Pradesh,5637,4149,33,1455
14,Jammu and Kashmir,35831,27372,678,7781
15,Jharkhand,35321,23850,381,11090
16,Karnataka,318752,227018,5368,86366
17,Kerala,69304,45854,274,23176
18,Ladakh,2540,1714,28,798
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,59433,45396,1323,12714
21,Maharashtra,747995,543170,23775,181050
22,Manipur,5843,4057,27,1759
23,Meghalaya,2240,958,10,1272
24,Mizoram,1003,509,0,494
25,Nagaland,3805,2850,9,946
26,Odisha,94668,67826,456,26386
27,Puducherry,13024,8080,199,4745
28,Punjab,49378,33008,1307,15063
29,Rajasthan,77370,62033,1017,14320
30,Sikkim,1576,1184,3,389
31,Tamil Nadu,409238,349682,7050,52506
32,Telangana,120166,89350,808,30008
33,Tripura,10857,7037,94,3726
34,Uttarakhand,17865,12124,239,5502
35,Uttar Pradesh,213824,157879,3294,52651
36,West Bengal,153754,124332,3073,26349
