ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7617,7472,129,16
2,Andhra Pradesh,2044490,2016837,14118,13535
3,Arunachal Pradesh,54316,53639,273,404
4,Assam,600048,589558,5834,4656
5,Bihar,725932,716211,9660,61
6,Chandigarh,65205,64345,819,41
7,Chhattisgarh,1005202,991339,13563,300
8,Dadra and Nagar Haveli and Daman and Diu,10670,10666,4,0
9,Delhi,1438658,1413182,25085,391
10,Goa,175956,171692,3299,965
11,Gujarat,825814,815587,10082,145
12,Haryana,770796,760651,9809,336
13,Himachal Pradesh,218000,212572,3662,1766
14,Jammu and Kashmir,328738,322713,4420,1605
15,Jharkhand,348174,342969,5133,72
16,Karnataka,2971833,2920792,37706,13335
17,Kerala,4597266,4409530,24318,163418
18,Ladakh,20776,20405,207,164
19,Lakshadweep,10361,10302,51,8
20,Madhya Pradesh,792471,781833,10518,120
21,Maharashtra,6537843,6357012,138776,42055
22,Manipur,119445,115573,1843,2029
23,Meghalaya,80430,77051,1389,1990
24,Mizoram,86688,70620,286,15782
25,Nagaland,31085,29950,661,474
26,Odisha,1023133,1009582,8163,5388
27,Puducherry,125920,123130,1834,956
28,Punjab,601444,584653,16504,287
29,Rajasthan,954290,945244,8954,92
30,Sikkim,31198,30164,383,651
31,Tamil Nadu,2653848,2601198,35454,17196
32,Telangana,664650,655961,3911,4778
33,Tripura,84033,82912,811,310
34,Uttarakhand,343459,335828,7393,238
35,Uttar Pradesh,1709747,1686668,22890,189
36,West Bengal,1564883,1538478,18716,7689
