ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10025,9895,129,1
2,Andhra Pradesh,2318858,2303522,14730,606
3,Arunachal Pradesh,64482,64157,296,29
4,Assam,724171,716168,6639,1364
5,Bihar,830371,818033,12255,83
6,Chandigarh,91860,90638,1165,57
7,Chhattisgarh,1151799,1137428,14034,337
8,Dadra and Nagar Haveli and Daman and Diu,11440,11436,4,0
9,Delhi,1862934,1836064,26141,729
10,Goa,245204,241285,3830,89
11,Gujarat,1223599,1212124,10938,537
12,Haryana,984017,972604,10586,827
13,Himachal Pradesh,284098,279530,4126,442
14,Jammu and Kashmir,453448,448456,4750,242
15,Jharkhand,434948,429418,5315,215
16,Karnataka,3943806,3901093,40018,2695
17,Kerala,6521098,6444624,66808,9666
18,Ladakh,28177,27889,228,60
19,Lakshadweep,11402,11348,52,2
20,Madhya Pradesh,1040692,1029362,10733,597
21,Maharashtra,7871202,7720922,143752,6528
22,Manipur,136991,134776,2118,97
23,Meghalaya,93670,91997,1589,84
24,Mizoram,220974,217083,671,3220
25,Nagaland,35447,34631,757,59
26,Odisha,1286626,1276675,9111,840
27,Puducherry,165759,163780,1962,17
28,Punjab,758704,740723,17723,258
29,Rajasthan,1282225,1271760,9550,915
30,Sikkim,39105,38639,446,20
31,Tamil Nadu,3451910,3412714,38023,1173
32,Telangana,790351,785290,4111,950
33,Tripura,100869,99949,919,1
34,Uttarakhand,436897,428545,7689,663
35,Uttar Pradesh,2069897,2045092,23492,1313
36,West Bengal,2016438,1993799,21187,1452
