ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341095,2326362,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746234,738195,8037,2
5,Bihar,855658,843336,12315,7
6,Chandigarh,100749,99558,1186,5
7,Chhattisgarh,1188559,1174354,14201,4
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042936,2016191,26691,54
10,Goa,263633,259607,4014,12
11,Gujarat,1292446,1281286,11099,61
12,Haryana,1079164,1068377,10783,4
13,Himachal Pradesh,323083,318821,4246,16
14,Jammu and Kashmir,482189,477394,4793,2
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096586,4056116,40404,66
17,Kerala,6917678,6845533,72105,40
18,Ladakh,29667,29432,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056746,1045945,10786,15
21,Maharashtra,8177143,8028424,148598,121
22,Manipur,140038,137889,2149,0
23,Meghalaya,96994,95366,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348622,1339402,9215,5
27,Puducherry,177720,175731,1982,7
28,Punjab,793869,773268,20588,13
29,Rajasthan,1327550,1317621,9746,183
30,Sikkim,44949,44448,501,0
31,Tamil Nadu,3611700,3573580,38086,34
32,Telangana,844862,840739,4111,12
33,Tripura,108566,107623,943,0
34,Uttarakhand,452725,444939,7778,8
35,Uttar Pradesh,2146047,2122263,23724,60
36,West Bengal,2127634,2106052,21558,24
