ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,548,214,5,329
2,Andhra Pradesh,140933,63864,1349,75720
3,Arunachal Pradesh,1591,918,3,670
4,Assam,40269,30357,98,9814
5,Bihar,51233,33358,296,17579
6,Chandigarh,1051,667,15,369
7,Chhattisgarh,9086,6230,53,2803
8,Dadra and Nagar Haveli and Daman and Diu,1100,686,2,412
9,Delhi,135598,120930,3963,10705
10,Goa,5913,4211,45,1657
11,Gujarat,61438,44907,2441,14090
12,Haryana,34965,28227,421,6317
13,Himachal Pradesh,2564,1459,14,1091
14,Jammu and Kashmir,20359,12217,377,7765
15,Jharkhand,10958,4314,106,6538
16,Karnataka,124115,49788,2314,72013
17,Kerala,23613,13023,73,10517
18,Ladakh,1404,1095,7,302
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,31806,22271,867,8668
21,Maharashtra,422118,256158,14994,150966
22,Manipur,2621,1689,5,927
23,Meghalaya,823,215,5,603
24,Mizoram,412,247,0,165
25,Nagaland,1693,635,5,1053
26,Odisha,31877,20518,177,11182
27,Puducherry,3472,2100,49,1323
28,Punjab,16119,10734,386,4999
29,Rajasthan,41298,29035,674,11589
30,Sikkim,639,231,1,407
31,Tamil Nadu,245859,183956,3935,57968
32,Telengana,62703,45388,519,16796
33,Tripura,4978,3327,21,1630
34,Uttarakhand,7183,4168,80,2935
35,Uttar Pradesh,85461,48863,1630,34968
36,West Bengal,70188,48374,1581,20233
