ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10168,9995,129,44
2,Andhra Pradesh,2321573,2305974,14731,868
3,Arunachal Pradesh,64522,64219,296,7
4,Assam,724788,716405,7988,395
5,Bihar,832767,819514,12259,994
6,Chandigarh,93854,92117,1165,572
7,Chhattisgarh,1154346,1139376,14037,933
8,Dadra and Nagar Haveli and Daman and Diu,11479,11457,4,18
9,Delhi,1934874,1904699,26261,3914
10,Goa,248724,243869,3838,1017
11,Gujarat,1232030,1218042,10946,3042
12,Haryana,1016035,1002798,10624,2613
13,Himachal Pradesh,286157,281466,4141,550
14,Jammu and Kashmir,455089,449840,4756,493
15,Jharkhand,435909,430281,5320,308
16,Karnataka,3969411,3923398,40117,5896
17,Kerala,6638805,6539293,70008,29504
18,Ladakh,28418,28111,228,79
19,Lakshadweep,11408,11353,52,3
20,Madhya Pradesh,1044369,1033077,10742,550
21,Maharashtra,7976114,7803249,147925,24940
22,Manipur,137270,135130,2120,20
23,Meghalaya,93961,92288,1594,79
24,Mizoram,229106,228103,703,300
25,Nagaland,35507,34744,761,2
26,Odisha,1289757,1279910,9126,721
27,Puducherry,166515,164211,1962,342
28,Punjab,762956,744061,17774,1121
29,Rajasthan,1288440,1277945,9565,930
30,Sikkim,39229,38746,454,29
31,Tamil Nadu,3475185,3426065,38026,11094
32,Telangana,800944,792190,4111,4643
33,Tripura,100905,99972,923,10
34,Uttarakhand,438707,430222,7696,789
35,Uttar Pradesh,2090487,2063574,23538,3375
36,West Bengal,2029425,2001212,21219,6994
