ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10051,9917,129,5
2,Andhra Pradesh,2319988,2305189,14731,68
3,Arunachal Pradesh,64508,64209,296,3
4,Assam,724237,716241,7986,10
5,Bihar,830838,818508,12256,74
6,Chandigarh,92551,91251,1165,135
7,Chhattisgarh,1152514,1138404,14034,76
8,Dadra and Nagar Haveli and Daman and Diu,11441,11437,4,0
9,Delhi,1908977,1881416,26212,1349
10,Goa,246053,241947,3832,274
11,Gujarat,1225515,1214227,10944,344
12,Haryana,1003799,992357,10621,821
13,Himachal Pradesh,285150,280917,4136,97
14,Jammu and Kashmir,454283,449476,4752,55
15,Jharkhand,435384,430016,5319,49
16,Karnataka,3953589,3911040,40108,2441
17,Kerala,6565293,6486092,69796,9405
18,Ladakh,28272,28037,228,7
19,Lakshadweep,11402,11350,52,0
20,Madhya Pradesh,1042819,1031829,10737,253
21,Maharashtra,7894233,7738938,147866,7429
22,Manipur,137241,135116,2120,5
23,Meghalaya,93827,92233,1593,1
24,Mizoram,228434,227617,700,117
25,Nagaland,35498,34736,761,1
26,Odisha,1288517,1279253,9126,138
27,Puducherry,165898,163895,1962,41
28,Punjab,760469,742591,17754,124
29,Rajasthan,1286054,1276148,9557,349
30,Sikkim,39166,38713,452,1
31,Tamil Nadu,3456173,3417286,38025,862
32,Telangana,793672,788979,4111,582
33,Tripura,100887,99964,923,0
34,Uttarakhand,437968,429795,7693,480
35,Uttar Pradesh,2080662,2056172,23522,968
36,West Bengal,2019686,1998069,21205,412
