ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341091,2326357,14733,1
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746230,738193,8037,0
5,Bihar,855611,843273,12315,23
6,Chandigarh,100738,99547,1186,5
7,Chhattisgarh,1188541,1174318,14201,22
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2042750,2015932,26689,129
10,Goa,263618,259595,4014,9
11,Gujarat,1292336,1281178,11096,62
12,Haryana,1079148,1068365,10781,2
13,Himachal Pradesh,323052,318796,4246,10
14,Jammu and Kashmir,482186,477390,4793,3
15,Jharkhand,443861,438524,5337,0
16,Karnataka,4096381,4055916,40399,66
17,Kerala,6917626,6845505,72104,17
18,Ladakh,29651,29403,231,17
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056724,1045914,10786,24
21,Maharashtra,8176880,8028097,148595,188
22,Manipur,140038,137889,2149,0
23,Meghalaya,96993,95365,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348613,1339391,9215,7
27,Puducherry,177709,175725,1982,2
28,Punjab,793835,773231,20583,21
29,Rajasthan,1327339,1317442,9746,151
30,Sikkim,44949,44447,501,1
31,Tamil Nadu,3611629,3573527,38086,16
32,Telangana,844838,840718,4111,9
33,Tripura,108565,107622,943,0
34,Uttarakhand,452699,444899,7774,26
35,Uttar Pradesh,2145989,2122189,23723,77
36,West Bengal,2127602,2106016,21558,28
