ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325937,14733,0
3,Arunachal Pradesh,67035,66730,296,9
4,Assam,746138,738084,8035,19
5,Bihar,855225,842877,12314,34
6,Chandigarh,100683,99494,1185,4
7,Chhattisgarh,1187652,1173421,14189,42
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040696,2014005,26661,30
10,Goa,263195,259111,4014,70
11,Gujarat,1291315,1280172,11079,64
12,Haryana,1078841,1068049,10754,38
13,Himachal Pradesh,322750,318444,4239,67
14,Jammu and Kashmir,481993,477187,4792,14
15,Jharkhand,443821,438486,5334,1
16,Karnataka,4088415,4047960,40356,99
17,Kerala,6906402,6832930,71932,1540
18,Ladakh,29584,29350,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056341,1045550,10786,5
21,Maharashtra,8169339,8020601,148552,186
22,Manipur,139973,137806,2149,18
23,Meghalaya,96946,95309,1628,9
24,Mizoram,239453,238679,733,41
25,Nagaland,36028,35243,782,3
26,Odisha,1348129,1338735,9215,179
27,Puducherry,177518,175509,1981,28
28,Punjab,792359,772991,19338,30
29,Rajasthan,1326425,1316679,9734,12
30,Sikkim,44828,44313,500,15
31,Tamil Nadu,3610519,3572395,38080,44
32,Telangana,844273,840108,4111,54
33,Tripura,108283,107309,941,33
34,Uttarakhand,452522,444739,7767,16
35,Uttar Pradesh,2145310,2121436,23702,172
36,West Bengal,2125148,2103132,21552,464
