ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10623,10483,129,11
2,Andhra Pradesh,2337466,2322258,14733,475
3,Arunachal Pradesh,66757,66408,296,53
4,Assam,744877,734033,8033,2811
5,Bihar,849190,836273,12297,620
6,Chandigarh,98997,97675,1181,141
7,Chhattisgarh,1174579,1159713,14116,750
8,Dadra and Nagar Haveli and Daman and Diu,11582,11573,4,5
9,Delhi,2001309,1973962,26487,860
10,Goa,256858,252284,3964,610
11,Gujarat,1271783,1259401,11018,1364
12,Haryana,1053432,1042012,10690,730
13,Himachal Pradesh,311533,306911,4203,419
14,Jammu and Kashmir,478562,473136,4784,642
15,Jharkhand,442081,436634,5330,117
16,Karnataka,4056919,4012333,40256,4330
17,Kerala,6767036,6685335,70898,10803
18,Ladakh,29265,28997,230,38
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053778,1042749,10770,259
21,Maharashtra,8108442,7953080,148280,7082
22,Manipur,139752,137567,2148,37
23,Meghalaya,96535,94840,1619,76
24,Mizoram,237651,236552,722,377
25,Nagaland,35930,35140,780,10
26,Odisha,1329472,1318798,9184,1490
27,Puducherry,173202,170938,1969,295
28,Punjab,781175,762711,17905,559
29,Rajasthan,1310625,1299292,9628,1705
30,Sikkim,43879,43293,493,93
31,Tamil Nadu,3572366,3529404,38038,4924
32,Telangana,835619,830526,4111,982
33,Tripura,107738,106794,938,6
34,Uttarakhand,448724,439777,7742,1205
35,Uttar Pradesh,2124374,2099512,23613,1249
36,West Bengal,2108623,2085215,21480,1928
