ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,316,289,0,27
2,Arunachal Pradesh,3,3,0,0
3,Assam,129,98,0,31
4,Bihar,134,134,0,0
5,Chandigarh,11,8,0,3
6,Chhattisgarh,205,165,2,38
7,Delhi,3851,3559,21,271
8,Goa,29,24,0,5
9,Gujarat,3588,3374,2,212
10,Haryana,542,489,2,51
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,79,48,1,30
13,Jharkhand,64,57,1,6
14,Karnataka,2664,2550,11,103
15,Kerala,8276,7769,43,464
16,Ladakh,5,5,0,0
17,Madhya Pradesh,313,255,6,52
18,Maharashtra,2488,2332,37,119
19,Manipur,243,145,0,98
20,Meghalaya,1,1,0,0
21,Mizoram,6,2,0,4
22,Nagaland,3,1,0,2
23,Odisha,159,154,0,5
24,Puducherry,124,122,0,2
25,Punjab,169,138,3,28
26,Rajasthan,721,612,3,106
27,Sikkim,199,158,0,41
28,Tamil Nadu,1070,989,7,74
29,Telangana,33,33,0,0
30,Tripura,12,6,0,6
31,Uttarakhand,87,79,0,8
32,Uttar Pradesh,973,896,2,75
33,West Bengal,1167,1125,1,41
