ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10592,10434,129,29
2,Andhra Pradesh,2336518,2320919,14733,866
3,Arunachal Pradesh,66635,66249,296,90
4,Assam,744029,733034,8030,2965
5,Bihar,847569,834391,12292,886
6,Chandigarh,98645,97126,1181,338
7,Chhattisgarh,1173239,1157863,14104,1272
8,Dadra and Nagar Haveli and Daman and Diu,11574,11565,4,5
9,Delhi,1997674,1968020,26448,3206
10,Goa,255689,250747,3859,1083
11,Gujarat,1269122,1256293,11003,1826
12,Haryana,1050597,1037248,10678,2671
13,Himachal Pradesh,310428,304810,4197,1421
14,Jammu and Kashmir,477119,470502,4782,1835
15,Jharkhand,441863,436269,5330,264
16,Karnataka,4047296,3999213,40227,7856
17,Kerala,6749675,6670768,70763,8144
18,Ladakh,29194,28906,230,58
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1053192,1041938,10770,484
21,Maharashtra,8093122,7933033,148218,11871
22,Manipur,139671,137439,2146,86
23,Meghalaya,96390,94670,1617,103
24,Mizoram,236771,235365,717,689
25,Nagaland,35903,35108,777,18
26,Odisha,1326383,1315459,9170,1754
27,Puducherry,172630,170374,1968,288
28,Punjab,782384,747101,17894,17389
29,Rajasthan,1307339,1294057,9623,3659
30,Sikkim,43581,42882,485,214
31,Tamil Nadu,3566101,3522660,38034,5407
32,Telangana,833521,827154,4111,2256
33,Tripura,107704,106717,938,49
34,Uttarakhand,447931,438397,7736,1798
35,Uttar Pradesh,2121181,2094249,23601,3331
36,West Bengal,2106019,2081465,21454,3100
