ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2341083,2326348,14733,2
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746225,738189,8036,0
5,Bihar,855451,843102,12315,34
6,Chandigarh,100722,99532,1185,5
7,Chhattisgarh,1188447,1174190,14197,60
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041922,2015072,26677,173
10,Goa,263598,259582,4014,2
11,Gujarat,1292119,1280979,11088,52
12,Haryana,1079109,1068312,10781,16
13,Himachal Pradesh,323015,318760,4246,9
14,Jammu and Kashmir,482176,477367,4793,16
15,Jharkhand,443860,438523,5337,0
16,Karnataka,4096030,4055553,40398,79
17,Kerala,6917582,6845465,72103,14
18,Ladakh,29628,29394,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056689,1045891,10786,12
21,Maharashtra,8176162,8027335,148590,237
22,Manipur,140036,137887,2149,0
23,Meghalaya,96992,95364,1628,0
24,Mizoram,239567,238833,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348588,1339360,9215,13
27,Puducherry,177699,175712,1982,5
28,Punjab,793762,773170,20576,16
29,Rajasthan,1326916,1317031,9743,142
30,Sikkim,44947,44444,501,2
31,Tamil Nadu,3611588,3573492,38086,10
32,Telangana,844802,840675,4111,16
33,Tripura,108561,107617,943,1
34,Uttarakhand,452630,444851,7770,9
35,Uttar Pradesh,2145756,2121951,23722,83
36,West Bengal,2127517,2105920,21558,39
