ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7516,7368,129,19
2,Andhra Pradesh,1941724,1905000,13154,23570
3,Arunachal Pradesh,43328,38865,203,4260
4,Assam,549080,526607,5019,17454
5,Bihar,723999,713689,9630,680
6,Chandigarh,61893,61038,809,46
7,Chhattisgarh,1000169,983200,13500,3469
8,Dadra and Nagar Haveli and Daman and Diu,10605,10577,4,24
9,Delhi,1435565,1409968,25030,567
10,Goa,169839,165292,3111,1436
11,Gujarat,824517,813998,10076,443
12,Haryana,769569,759179,9605,785
13,Himanchal Pradesh,204516,200040,3507,969
14,Jammu and Kashmir,320024,313886,4365,1773
15,Jharkhand,346745,341287,5122,336
16,Karanataka,2885238,2821491,36197,27550
17,Kerala,3170868,3033258,15408,122202
18,Ladakh,20264,19959,206,99
19,Lakshadweep,10076,9955,49,72
20,Madhya Pradesh,791670,780956,10512,202
21,Maharashtra,6220207,5993401,127097,99709
22,Manipur,85596,74511,1392,9693
23,Meghalaya,57775,52787,955,4033
24,Mizoram,28295,21688,125,6482
25,Nagaland,26744,25067,530,1147
26,Odisha,955974,932666,5116,18192
27,Puducherry,119745,116926,1778,1041
28,Punjab,598387,581197,16237,953
29,Rajasthan,953393,944007,8951,435
30,Sikkim,23649,20896,324,2429
31,Tamil Nadu,2537373,2476339,33752,27282
32,Telangana,637373,623773,3764,9836
33,Tripura,74389,69269,729,4391
34,Uttarakhand,341486,333525,7357,604
35,Uttar Pradesh,1707884,1683968,22728,1188
36,West Bengal,1518847,1488077,18011,12759
