ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9986,9761,129,96
2,Andhra Pradesh,2314502,2288989,14705,10808
3,Arunachal Pradesh,64159,63444,294,421
4,Assam,723814,714340,6619,2855
5,Bihar,829332,816102,12253,977
6,Chandigarh,91454,89863,1156,435
7,Chhattisgarh,1147880,1129061,14016,4803
8,Dadra and Nagar Haveli and Daman and Diu,11435,11406,4,25
9,Delhi,1853428,1824145,26086,3197
10,Goa,244405,239015,3782,1608
11,Gujarat,1218212,1197983,10851,9378
12,Haryana,975898,960434,10504,4960
13,Himachal Pradesh,281173,274514,4086,2573
14,Jammu and Kashmir,451560,443132,4745,3683
15,Jharkhand,433682,427301,5315,1066
16,Karnataka,3931536,3868501,39715,23320
17,Kerala,6440371,6262770,63019,114582
18,Ladakh,27641,26946,228,467
19,Lakshadweep,11346,11228,52,66
20,Madhya Pradesh,1030261,1006565,10703,12993
21,Maharashtra,7850494,7675578,143492,31424
22,Manipur,136136,131904,2088,2144
23,Meghalaya,93131,91016,1565,550
24,Mizoram,202206,190222,640,11344
25,Nagaland,35306,34186,753,367
26,Odisha,1279898,1263106,8945,7847
27,Puducherry,165416,162721,1959,736
28,Punjab,756456,736115,17635,2706
29,Rajasthan,1269974,1244384,9494,16096
30,Sikkim,38987,38298,440,249
31,Tamil Nadu,3440531,3375281,37956,27294
32,Telangana,785143,773362,4108,7673
33,Tripura,100817,99778,919,120
34,Uttarakhand,434324,421262,7664,5398
35,Uttar Pradesh,2061413,2027033,23414,10966
36,West Bengal,2012008,1981238,21079,9691
