ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4656,4453,61,142
2,Andhra Pradesh,862758,842416,6948,13394
3,Arunachal Pradesh,16092,15036,49,1007
4,Assam,211682,207528,975,3179
5,Bihar,230094,224073,1227,4794
6,Chandigarh,16769,15389,263,1117
7,Chhattisgarh,225497,200825,2746,21926
8,Dadra and Nagar Haveli and Daman and Diu,3325,3283,2,40
9,Delhi,534317,488476,8512,37329
10,Goa,46901,45083,677,1141
11,Gujarat,198899,181187,3876,13836
12,Haryana,219963,197335,2216,20412
13,Himachal Pradesh,34781,27541,560,6680
14,Jammu and Kashmir,106899,99827,1641,5431
15,Jharkhand,107688,104533,953,2202
16,Karnataka,874555,838150,11678,24727
17,Kerala,566452,500089,2071,64292
18,Ladakh,7945,6985,101,859
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,194745,179237,3172,12336
21,Maharashtra,1784361,1654793,46653,82915
22,Manipur,23650,20374,238,3038
23,Meghalaya,11397,10392,110,895
24,Mizoram,3710,3203,5,502
25,Nagaland,10852,9347,61,1444
26,Odisha,314629,306726,1657,6246
27,Puducherry,36718,35582,609,527
28,Punjab,147057,135739,4631,6687
29,Rajasthan,247168,220871,2181,24116
30,Sikkim,4736,4406,100,230
31,Tamil Nadu,771619,747752,11622,12245
32,Telangana,265049,252565,1437,11047
33,Tripura,32493,31296,370,827
34,Uttarakhand,71632,66172,1162,4298
35,Uttar Pradesh,528833,497475,7582,23776
36,West Bengal,459918,426816,8072,25030
