ID,state,total_cases,discharged,deaths,active_cases
1,Andhra Pradesh,321,312,0,9
2,Arunachal Pradesh,3,3,0,0
3,Assam,156,129,0,27
4,Bihar,139,135,0,4
5,Chandigarh,17,10,0,7
6,Chhattisgarh,219,200,2,17
7,Delhi,3922,3835,21,66
8,Goa,29,29,0,0
9,Gujarat,3633,3539,2,92
10,Haryana,585,546,3,36
11,Himachal Pradesh,4,4,0,0
12,Jammu and Kashmir,93,71,1,21
13,Jharkhand,73,65,1,7
14,Karnataka,2843,2760,11,72
15,Kerala,8503,8210,47,246
16,Ladakh,5,5,0,0
17,Madhya Pradesh,338,298,6,34
18,Maharashtra,2569,2466,41,62
19,Manipur,296,230,0,66
20,Meghalaya,1,1,0,0
21,Mizoram,7,3,0,4
22,Nagaland,3,3,0,0
23,Odisha,163,161,0,2
24,Puducherry,124,124,0,0
25,Punjab,201,162,3,36
26,Rajasthan,759,697,3,59
27,Sikkim,230,200,0,30
28,Tamil Nadu,1127,1057,7,63
29,Telangana,33,33,0,0
30,Tripura,25,12,0,13
31,Uttarakhand,94,91,0,3
32,Uttar Pradesh,1014,968,2,44
33,West Bengal,1167,1125,1,41
