ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7683,7548,129,6
2,Andhra Pradesh,2072909,2056318,14442,2149
3,Arunachal Pradesh,55276,54961,280,35
4,Assam,616852,608124,6103,2625
5,Bihar,726223,716524,9663,36
6,Chandigarh,65465,64580,820,65
7,Chhattisgarh,1006813,992902,13593,318
8,Dadra and Nagar Haveli and Daman and Diu,10683,10678,4,1
9,Delhi,1440934,1415549,25098,287
10,Goa,178928,175260,3384,284
11,Gujarat,827475,817108,10092,275
12,Haryana,771709,761492,10054,163
13,Himachal Pradesh,227195,222513,3848,834
14,Jammu and Kashmir,336852,330751,4476,1625
15,Jharkhand,349244,344006,5140,98
16,Karnataka,2996148,2951492,38211,6445
17,Kerala,5141814,5057368,40132,44314
18,Ladakh,21578,21088,214,276
19,Lakshadweep,10394,10319,51,24
20,Madhya Pradesh,793170,782523,10528,119
21,Maharashtra,6635658,6483435,140997,11226
22,Manipur,125205,122579,1977,649
23,Meghalaya,84480,82713,1473,294
24,Mizoram,135175,130927,497,3751
25,Nagaland,32122,31293,696,133
26,Odisha,1049108,1038509,8411,2188
27,Puducherry,128924,126768,1872,284
28,Punjab,603279,586352,16602,325
29,Rajasthan,954785,945637,8955,193
30,Sikkim,32242,31715,403,124
31,Tamil Nadu,2726917,2682192,36481,8244
32,Telangana,675994,668411,3992,3591
33,Tripura,84805,83900,824,81
34,Uttarakhand,344255,336706,7408,141
35,Uttar Pradesh,1710399,1687399,22911,89
36,West Bengal,1616083,1588866,19486,7731
