ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340671,2325937,14733,1
3,Arunachal Pradesh,67036,66739,296,1
4,Assam,746138,738084,8035,19
5,Bihar,855237,842895,12314,28
6,Chandigarh,100684,99497,1185,2
7,Chhattisgarh,1187664,1173444,14189,31
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040714,2014029,26662,23
10,Goa,263230,259164,4014,52
11,Gujarat,1291327,1280219,11079,29
12,Haryana,1078854,1068061,10754,39
13,Himachal Pradesh,322770,318494,4239,37
14,Jammu and Kashmir,481995,477193,4792,10
15,Jharkhand,443823,438487,5334,2
16,Karnataka,4088484,4048042,40356,86
17,Kerala,6906597,6833271,71934,1392
18,Ladakh,29586,29352,231,3
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056344,1045552,10786,6
21,Maharashtra,8169428,8020706,148553,169
22,Manipur,139973,137806,2149,18
23,Meghalaya,96949,95313,1628,8
24,Mizoram,239479,238710,733,36
25,Nagaland,36029,35246,782,1
26,Odisha,1348155,1338820,9215,120
27,Puducherry,177528,175526,1981,21
28,Punjab,792374,773012,19338,24
29,Rajasthan,1326431,1316680,9735,16
30,Sikkim,44836,44324,500,12
31,Tamil Nadu,3610531,3572423,38080,28
32,Telangana,844290,840140,4111,39
33,Tripura,108289,107329,941,19
34,Uttarakhand,452526,444747,7768,11
35,Uttar Pradesh,2145339,2121510,23702,127
36,West Bengal,2125209,2103380,21552,277
