ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325937,14733,0
3,Arunachal Pradesh,67035,66730,296,9
4,Assam,746138,738084,8035,19
5,Bihar,855215,842858,12314,43
6,Chandigarh,100682,99489,1185,8
7,Chhattisgarh,1187641,1173394,14189,58
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040687,2014003,26660,24
10,Goa,263185,259090,4014,81
11,Gujarat,1291304,1280159,11079,66
12,Haryana,1078840,1068043,10754,43
13,Himachal Pradesh,322744,318424,4239,81
14,Jammu and Kashmir,481989,477180,4792,17
15,Jharkhand,443821,438484,5334,3
16,Karnataka,4088386,4047926,40355,105
17,Kerala,6906255,6832657,71930,1668
18,Ladakh,29583,29350,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056341,1045548,10786,7
21,Maharashtra,8169294,8020519,148552,223
22,Manipur,139973,137806,2149,18
23,Meghalaya,96942,95305,1627,10
24,Mizoram,239427,238661,733,33
25,Nagaland,36028,35241,782,5
26,Odisha,1348106,1338718,9215,173
27,Puducherry,177512,175503,1981,28
28,Punjab,792357,772979,19338,40
29,Rajasthan,1326419,1316679,9734,6
30,Sikkim,44820,44308,500,12
31,Tamil Nadu,3610509,3572374,38080,55
32,Telangana,844264,840089,4111,64
33,Tripura,108274,107305,941,28
34,Uttarakhand,452521,444738,7767,16
35,Uttar Pradesh,2145296,2121383,23702,211
36,West Bengal,2125112,2102981,21551,580
