ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9883,9543,129,211
2,Andhra Pradesh,2297369,2194359,14646,88364
3,Arunachal Pradesh,63315,61039,291,1985
4,Assam,720678,700856,6533,13289
5,Bihar,826575,811103,12234,3238
6,Chandigarh,90481,87247,1135,2099
7,Chhattisgarh,1136435,1103835,13914,18686
8,Dadra and Nagar Haveli and Daman and Diu,11392,11281,4,107
9,Delhi,1840919,1803251,25952,11716
10,Goa,241684,231989,3727,5968
11,Gujarat,1191634,1123499,10614,57521
12,Haryana,961339,934090,10372,16877
13,Himachal Pradesh,275496,263931,4026,7539
14,Jammu and Kashmir,443891,415109,4702,24080
15,Jharkhand,430803,422440,5308,3055
16,Karnataka,3875724,3713343,39250,123131
17,Kerala,6211116,5786949,57296,366871
18,Ladakh,26710,25405,226,1079
19,Lakshadweep,11187,10947,52,188
20,Madhya Pradesh,995049,933382,10648,51019
21,Maharashtra,7782640,7491759,142940,147941
22,Manipur,134444,128494,2057,3893
23,Meghalaya,92021,88644,1538,1839
24,Mizoram,183473,167853,621,14999
25,Nagaland,34759,33235,737,787
26,Odisha,1262102,1228976,8689,24437
27,Puducherry,163563,156159,1946,5458
28,Punjab,750272,718559,17392,14321
29,Rajasthan,1235071,1170849,9353,54869
30,Sikkim,38525,37437,433,655
31,Tamil Nadu,3397238,3204213,37696,155329
32,Telangana,774215,739187,4097,30931
33,Tripura,100637,98537,916,1184
34,Uttarakhand,428110,399156,7596,21358
35,Uttar Pradesh,2038222,1978525,23286,36411
36,West Bengal,2003692,1962721,20758,20213
