ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7665,7527,129,9
2,Andhra Pradesh,2068718,2051082,14403,3233
3,Arunachal Pradesh,55197,54873,280,44
4,Assam,612798,603463,6034,3301
5,Bihar,726138,716443,9661,34
6,Chandigarh,65371,64525,820,26
7,Chhattisgarh,1006220,992401,13586,233
8,Dadra and Nagar Haveli and Daman and Diu,10682,10678,4,0
9,Delhi,1440176,1414736,25091,349
10,Goa,178367,174712,3370,285
11,Gujarat,826784,816485,10090,209
12,Haryana,771355,761189,10050,116
13,Himachal Pradesh,225165,220297,3785,1083
14,Jammu and Kashmir,333325,327681,4445,1199
15,Jharkhand,348933,343641,5138,154
16,Karnataka,2990528,2944422,38122,7984
17,Kerala,5027318,4921312,34362,71644
18,Ladakh,21072,20738,209,125
19,Lakshadweep,10365,10314,51,0
20,Madhya Pradesh,792919,782307,10524,88
21,Maharashtra,6619329,6461956,140430,16943
22,Manipur,124186,121541,1938,707
23,Meghalaya,83914,82135,1460,319
24,Mizoram,126386,120151,453,5782
25,Nagaland,31951,31082,689,180
26,Odisha,1044041,1033027,8364,2650
27,Puducherry,128263,126134,1862,267
28,Punjab,602616,585821,16566,229
29,Rajasthan,954469,945470,8954,45
30,Sikkim,32058,31536,400,122
31,Tamil Nadu,2710756,2664247,36238,10271
32,Telangana,672823,665101,3968,3754
33,Tripura,84624,83661,816,147
34,Uttarakhand,343966,336414,7402,150
35,Uttar Pradesh,1710222,1687234,22903,85
36,West Bengal,1599879,1572711,19252,7916
