ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340973,2326172,14733,68
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746186,738142,8036,8
5,Bihar,855333,842996,12315,22
6,Chandigarh,100705,99518,1185,2
7,Chhattisgarh,1188011,1173727,14193,91
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2041322,2014622,26670,30
10,Goa,263569,259536,4014,19
11,Gujarat,1291762,1280603,11082,77
12,Haryana,1079044,1068253,10780,11
13,Himachal Pradesh,322961,318710,4246,5
14,Jammu and Kashmir,482061,477261,4793,7
15,Jharkhand,443856,438516,5337,3
16,Karnataka,4093891,4052639,40389,863
17,Kerala,6917235,6844843,72089,303
18,Ladakh,29617,29385,231,1
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056630,1045831,10786,13
21,Maharashtra,8174428,8025222,148576,630
22,Manipur,140036,137887,2149,0
23,Meghalaya,96991,95362,1628,1
24,Mizoram,239562,238828,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348464,1339223,9215,26
27,Puducherry,177645,175657,1982,6
28,Punjab,793708,773122,20571,15
29,Rajasthan,1326620,1316843,9737,40
30,Sikkim,44935,44432,501,2
31,Tamil Nadu,3611473,3573307,38086,80
32,Telangana,844676,840530,4111,35
33,Tripura,108514,107557,943,14
34,Uttarakhand,452591,444822,7768,1
35,Uttar Pradesh,2145583,2121845,23718,20
36,West Bengal,2126982,2105015,21556,411
