ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855266,842951,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173504,14190,0
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040881,2014209,26666,6
10,Goa,263340,259324,4014,2
11,Gujarat,1291375,1280294,11079,2
12,Haryana,1078894,1068112,10755,27
13,Himachal Pradesh,322897,318652,4241,4
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088751,4048385,40358,8
17,Kerala,6907214,6834254,71949,1011
18,Ladakh,29602,29369,231,2
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170712,8021960,148557,195
22,Manipur,140034,137885,2149,0
23,Meghalaya,96980,95345,1628,7
24,Mizoram,239559,238825,734,0
25,Nagaland,36033,35251,782,0
26,Odisha,1348349,1339128,9215,6
27,Puducherry,177546,175564,1981,1
28,Punjab,792413,773072,19338,3
29,Rajasthan,1326463,1316726,9736,1
30,Sikkim,44919,44414,500,5
31,Tamil Nadu,3610648,3572561,38081,6
32,Telangana,844421,840303,4111,7
33,Tripura,108490,107538,942,10
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145417,2121650,23710,57
36,West Bengal,2126167,2104453,21555,159
