ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,4834,4681,61,92
2,Andhra Pradesh,875836,864049,7059,4728
3,Arunachal Pradesh,16536,16243,55,238
4,Assam,214803,210299,1003,3501
5,Bihar,242660,236247,1325,5088
6,Chandigarh,18714,17698,302,714
7,Chhattisgarh,258635,236588,3116,18931
8,Dadra and Nagar Haveli and Daman and Diu,3359,3338,2,19
9,Delhi,608830,583509,10074,15247
10,Goa,49474,47737,707,1030
11,Gujarat,228803,211603,4182,13018
12,Haryana,253385,241544,2733,9108
13,Himachal Pradesh,49761,41990,823,6948
14,Jammu and Kashmir,116254,109894,1802,4558
15,Jharkhand,111722,109141,1000,1581
16,Karnataka,902240,874202,11954,16084
17,Kerala,672037,611600,2647,57790
18,Ladakh,9166,8429,123,614
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,224636,208421,3412,12803
21,Maharashtra,1883365,1761615,48269,73481
22,Manipur,27209,24739,324,2146
23,Meghalaya,12941,12058,130,753
24,Mizoram,4049,3869,7,173
25,Nagaland,11728,11066,69,593
26,Odisha,324089,319458,1811,2820
27,Puducherry,37513,36586,620,307
28,Punjab,160659,148680,5098,6881
29,Rajasthan,292539,273784,2555,16200
30,Sikkim,5340,4919,118,303
31,Tamil Nadu,800029,778081,11909,10039
32,Telangana,278599,269828,1499,7272
33,Tripura,33057,32367,376,314
34,Uttarakhand,83006,75501,1361,6144
35,Uttar Pradesh,566728,539727,8083,18918
36,West Bengal,523629,493145,9100,21384
