ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340676,2325943,14733,0
3,Arunachal Pradesh,67049,66753,296,0
4,Assam,746150,738115,8035,0
5,Bihar,855262,842947,12314,1
6,Chandigarh,100693,99508,1185,0
7,Chhattisgarh,1187694,1173501,14190,3
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040847,2014172,26666,9
10,Goa,263334,259319,4014,1
11,Gujarat,1291370,1280288,11079,3
12,Haryana,1078890,1068109,10755,26
13,Himachal Pradesh,322884,318632,4241,11
14,Jammu and Kashmir,482023,477231,4792,0
15,Jharkhand,443825,438491,5334,0
16,Karnataka,4088724,4048361,40357,6
17,Kerala,6907158,6834205,71946,1007
18,Ladakh,29592,29356,231,5
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056351,1045565,10786,0
21,Maharashtra,8170364,8021719,148557,88
22,Manipur,140032,137882,2149,1
23,Meghalaya,96969,95339,1628,2
24,Mizoram,239559,238825,734,0
25,Nagaland,36032,35250,782,0
26,Odisha,1348337,1339114,9215,8
27,Puducherry,177545,175564,1981,0
28,Punjab,792410,773071,19338,1
29,Rajasthan,1326462,1316726,9736,0
30,Sikkim,44908,44399,500,9
31,Tamil Nadu,3610635,3572550,38081,4
32,Telangana,844406,840285,4111,10
33,Tripura,108473,107529,942,2
34,Uttarakhand,452562,444794,7768,0
35,Uttar Pradesh,2145416,2121649,23707,60
36,West Bengal,2125988,2104241,21554,193
