ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10751,10622,129,0
2,Andhra Pradesh,2339088,2324353,14733,2
3,Arunachal Pradesh,66891,66595,296,0
4,Assam,746100,738065,8035,0
5,Bihar,851421,839116,12303,2
6,Chandigarh,99364,98180,1182,2
7,Chhattisgarh,1177784,1163636,14146,2
8,Dadra and Nagar Haveli and Daman and Diu,11591,11587,4,0
9,Delhi,2007465,1980925,26522,18
10,Goa,259140,255118,4013,9
11,Gujarat,1277677,1266621,11046,10
12,Haryana,1056711,1045961,10714,36
13,Himachal Pradesh,312723,308502,4213,8
14,Jammu and Kashmir,479481,474675,4785,21
15,Jharkhand,442577,437244,5331,2
16,Karnataka,4073471,4032989,40310,172
17,Kerala,6830433,6757598,71581,1254
18,Ladakh,29422,29191,231,0
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1054945,1044167,10777,1
21,Maharashtra,8137433,7988891,148421,121
22,Manipur,139924,137775,2149,0
23,Meghalaya,96787,95162,1625,0
24,Mizoram,238964,238238,726,0
25,Nagaland,35988,35206,782,0
26,Odisha,1336696,1327414,9205,77
27,Puducherry,175782,173777,1975,30
28,Punjab,784406,765101,19289,16
29,Rajasthan,1315599,1305938,9654,7
30,Sikkim,44323,43824,499,0
31,Tamil Nadu,3594791,3556689,38049,53
32,Telangana,841603,837448,4111,44
33,Tripura,108034,107094,940,0
34,Uttarakhand,449469,441712,7753,4
35,Uttar Pradesh,2128199,2104538,23648,13
36,West Bengal,2118809,2097245,21533,31
