ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10766,10637,129,0
2,Andhra Pradesh,2340670,2325935,14733,2
3,Arunachal Pradesh,67034,66722,296,16
4,Assam,746138,738084,8035,19
5,Bihar,855204,842811,12314,79
6,Chandigarh,100682,99488,1185,9
7,Chhattisgarh,1187629,1173358,14188,83
8,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,0
9,Delhi,2040676,2013976,26660,40
10,Goa,263158,259052,4014,92
11,Gujarat,1291298,1280151,11079,68
12,Haryana,1078836,1068034,10754,48
13,Himachal Pradesh,322714,318387,4238,89
14,Jammu and Kashmir,481985,477169,4792,24
15,Jharkhand,443821,438482,5334,5
16,Karnataka,4088336,4047869,40355,112
17,Kerala,6906104,6832400,71929,1775
18,Ladakh,29583,29348,231,4
19,Lakshadweep,11415,11363,52,0
20,Madhya Pradesh,1056341,1045548,10786,7
21,Maharashtra,8169232,8020400,148552,280
22,Manipur,139973,137806,2149,18
23,Meghalaya,96937,95304,1627,6
24,Mizoram,239413,238647,733,33
25,Nagaland,36028,35241,782,5
26,Odisha,1348093,1338694,9215,184
27,Puducherry,177504,175499,1981,24
28,Punjab,792343,772966,19338,39
29,Rajasthan,1326410,1316617,9734,59
30,Sikkim,44818,44305,500,13
31,Tamil Nadu,3610498,3572345,38080,73
32,Telangana,844242,840065,4111,66
33,Tripura,108264,107297,941,26
34,Uttarakhand,452520,444735,7767,18
35,Uttar Pradesh,2145278,2121329,23701,248
36,West Bengal,2125053,2102844,21551,658
