ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,428,201,2,225
2,Andhra Pradesh,120390,55406,1213,63771
3,Arunachal Pradesh,1410,677,3,730
4,Assam,36295,27832,92,8371
5,Bihar,46080,30320,278,15482
6,Chandigarh,978,611,14,353
7,Chhattisgarh,8539,5636,48,2855
8,Dadra and Nagar Haveli and Daman and Diu,1026,648,2,376
9,Delhi,133310,118633,3907,10770
10,Goa,5489,3784,39,1666
11,Gujarat,59126,43195,2396,13535
12,Haryana,33631,26420,413,6798
13,Himachal Pradesh,2403,1332,14,1057
14,Jammu and Kashmir,19419,11322,348,7749
15,Jharkhand,9861,4035,98,5728
16,Karnataka,112504,42901,2147,67456
17,Kerala,21797,11365,68,10364
18,Ladakh,1347,1080,6,261
19,Lakshadweep,0,0,0,0
20,Madhya Pradesh,30134,20934,843,8357
21,Maharashtra,400651,239755,14463,146433
22,Manipur,2458,1639,0,819
23,Meghalaya,784,207,5,572
24,Mizoram,398,215,0,183
25,Nagaland,1513,595,5,913
26,Odisha,29175,18939,159,10077
27,Puducherry,3177,1874,47,1256
28,Punjab,14946,10213,361,4372
29,Rajasthan,38964,27569,650,10745
30,Sikkim,596,198,1,397
31,Tamil Nadu,234114,172883,3741,57490
32,Telangana,58906,43751,492,14663
33,Tripura,4485,2678,21,1786
34,Uttarakhand,6866,3811,72,2983
35,Uttar Pradesh,77334,45807,1530,29997
36,West Bengal,65258,44116,1490,19652
