ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,7541,7408,129,4
2,Andhra Pradesh,1976141,1942371,13468,20302
3,Arunachal Pradesh,49441,45979,236,3226
4,Assam,571571,554204,5343,12024
5,Bihar,725067,715056,9646,365
6,Chandigarh,61966,61127,811,28
7,Chhattisgarh,1002849,987486,13533,1830
8,Dadra and Nagar Haveli and Daman and Diu,10652,10634,4,14
9,Delhi,1436579,1411001,25060,518
10,Goa,171608,167423,3156,1029
11,Gujarat,824978,814696,10076,206
12,Haryana,770027,759678,9646,703
13,Himachal Pradesh,207088,201947,3531,1610
14,Jammu and Kashmir,322142,316398,4386,1358
15,Jharkhand,347304,341952,5129,223
16,Karnataka,2913512,2852368,36705,24439
17,Kerala,3493603,3297834,17328,178441
18,Ladakh,20369,20100,207,62
19,Lakshadweep,10235,10109,50,76
20,Madhya Pradesh,791919,781253,10514,152
21,Maharashtra,6336220,6124278,133530,78412
22,Manipur,102147,91847,1614,8686
23,Meghalaya,67592,60885,1133,5574
24,Mizoram,42808,29547,160,13101
25,Nagaland,28335,26409,581,1345
26,Odisha,983523,965370,6236,11917
27,Puducherry,121333,118647,1798,888
28,Punjab,599304,582539,16301,464
29,Rajasthan,953773,944588,8954,231
30,Sikkim,27526,23805,351,3370
31,Tamil Nadu,2569398,2515030,34230,20138
32,Telangana,647811,635250,3817,8744
33,Tripura,79777,76249,762,2766
34,Uttarakhand,342307,334408,7366,533
35,Uttar Pradesh,1708649,1685220,22770,659
36,West Bengal,1531662,1502748,18193,10721
