ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,10025,9893,129,3
2,Andhra Pradesh,2318751,2303361,14729,661
3,Arunachal Pradesh,64480,64151,296,33
4,Assam,724170,716163,6639,1368
5,Bihar,830350,817997,12255,98
6,Chandigarh,91845,90620,1165,60
7,Chhattisgarh,1151749,1137293,14034,422
8,Dadra and Nagar Haveli and Daman and Diu,11440,11436,4,0
9,Delhi,1862641,1835641,26140,860
10,Goa,245187,241256,3830,101
11,Gujarat,1223515,1212011,10938,566
12,Haryana,983786,972342,10585,859
13,Himachal Pradesh,284030,279451,4125,454
14,Jammu and Kashmir,453403,448373,4749,281
15,Jharkhand,434901,429285,5315,301
16,Karnataka,3943506,3900688,40016,2802
17,Kerala,6519125,6441033,66762,11330
18,Ladakh,28160,27863,228,69
19,Lakshadweep,11402,11348,52,2
20,Madhya Pradesh,1040563,1029080,10733,750
21,Maharashtra,7870627,7719949,143750,6928
22,Manipur,136962,134747,2116,99
23,Meghalaya,93660,91954,1587,119
24,Mizoram,220429,216330,668,3431
25,Nagaland,35445,34623,757,65
26,Odisha,1286457,1276402,9105,950
27,Puducherry,165757,163774,1962,21
28,Punjab,758643,740646,17723,274
29,Rajasthan,1282066,1271226,9548,1292
30,Sikkim,39102,38631,445,26
31,Tamil Nadu,3451710,3412226,38023,1461
32,Telangana,790224,784972,4111,1141
33,Tripura,100869,99946,919,4
34,Uttarakhand,436864,428486,7689,689
35,Uttar Pradesh,2069733,2044746,23490,1497
36,West Bengal,2016298,1993570,21186,1542
