ID,state,total_cases,discharged,deaths,active_cases
1,Andaman and Nicobar Islands,9961,9693,129,139
2,Andhra Pradesh,2311133,2264032,14688,32413
3,Arunachal Pradesh,63940,62796,294,850
4,Assam,723244,711385,6596,5263
5,Bihar,828584,814917,12246,1421
6,Chandigarh,91209,89332,1149,728
7,Chhattisgarh,1144940,1122488,13988,8464
8,Dadra and Nagar Haveli and Daman and Diu,11417,11385,4,28
9,Delhi,1849596,1818737,26047,4812
10,Goa,243884,237312,3768,2804
11,Gujarat,1212370,1183294,10775,18301
12,Haryana,971511,954000,10472,7039
13,Himachal Pradesh,279697,271489,4076,4132
14,Jammu and Kashmir,449873,437708,4741,7424
15,Jharkhand,432954,425672,5314,1968
16,Karnataka,3921095,3836915,39575,44605
17,Kerala,6381063,6113257,61626,206180
18,Ladakh,27339,26530,226,583
19,Lakshadweep,11286,11145,52,89
20,Madhya Pradesh,1021361,984500,10682,26179
21,Maharashtra,7835088,7626868,143355,64865
22,Manipur,135638,131216,2077,2345
23,Meghalaya,92847,90360,1559,928
24,Mizoram,195189,181931,635,12623
25,Nagaland,35117,33858,750,509
26,Odisha,1274575,1253914,8838,11823
27,Puducherry,165071,161121,1957,1993
28,Punjab,754812,732291,17575,4946
29,Rajasthan,1261000,1225773,9448,25779
30,Sikkim,38896,37960,437,499
31,Tamil Nadu,3431154,3337265,37887,56002
32,Telangana,782336,762594,4106,15636
33,Tripura,100778,99603,919,256
34,Uttarakhand,432874,417238,7643,7993
35,Uttar Pradesh,2054995,2014973,23382,16640
36,West Bengal,2009717,1974568,20965,14184
